tar_file,sample_id,slice_idx,ssim
Water-bilayer-K-2_val_0.tar,14,13,0.6180334146659665
Water-bilayer-K-2_val_0.tar,14,14,0.7697680714902797
Water-bilayer-K-2_val_0.tar,15,0,0.9014733529935651
Water-bilayer-K-2_val_0.tar,15,1,0.9261820121430813
Water-bilayer-K-2_val_0.tar,15,2,0.8836238754188588
Water-bilayer-K-2_val_0.tar,15,3,0.9506068102831972
Water-bilayer-K-2_val_0.tar,15,4,0.9520653936851343
Water-bilayer-K-2_val_0.tar,15,5,0.9403855765159084
Water-bilayer-K-2_val_0.tar,15,6,0.8175430868093883
Water-bilayer-K-2_val_0.tar,15,7,0.5769969428959996
Water-bilayer-K-2_val_0.tar,15,8,0.6435159704399287
Water-bilayer-K-2_val_0.tar,15,9,0.7961202721267182
Water-bilayer-K-2_val_0.tar,15,10,0.8388575668164027
Water-bilayer-K-2_val_0.tar,15,11,0.8971908079930924
Water-bilayer-K-2_val_0.tar,15,12,0.9224198222998372
Water-bilayer-K-2_val_0.tar,15,13,0.955671367127503
Water-bilayer-K-2_val_0.tar,15,14,0.955428539338219
Water-bilayer-K-2_val_0.tar,16,0,0.893621479187301
Water-bilayer-K-2_val_0.tar,16,1,0.9738645875048217
Water-bilayer-K-2_val_0.tar,16,2,0.8691806093220876
Water-bilayer-K-2_val_0.tar,16,3,0.30600143520230194
Water-bilayer-K-2_val_0.tar,16,4,0.2693503796616352
Water-bilayer-K-2_val_0.tar,16,5,0.24787656334715635
Water-bilayer-K-2_val_0.tar,16,6,0.2715886484611939
Water-bilayer-K-2_val_0.tar,16,7,0.2514181220080269
Water-bilayer-K-2_val_0.tar,16,8,0.2978842056138957
Water-bilayer-K-2_val_0.tar,16,9,0.3213055373014989
Water-bilayer-K-2_val_0.tar,16,10,0.31034094447799665
Water-bilayer-K-2_val_0.tar,16,11,0.35788826011528774
Water-bilayer-K-2_val_0.tar,16,12,0.37112748473970636
Water-bilayer-K-2_val_0.tar,16,13,0.5313766119685412
Water-bilayer-K-2_val_0.tar,16,14,0.9232606952509592
Water-bilayer-K-2_val_0.tar,17,0,0.9742596734715006
Water-bilayer-K-2_val_0.tar,17,1,0.9746856731285622
Water-bilayer-K-2_val_0.tar,17,2,0.9741923231424326
Water-bilayer-K-2_val_0.tar,17,3,0.9673706398289144
Water-bilayer-K-2_val_0.tar,17,4,0.9581254521374711
Water-bilayer-K-2_val_0.tar,17,5,0.9544960030056171
Water-bilayer-K-2_val_0.tar,17,6,0.9523020405772341
Water-bilayer-K-2_val_0.tar,17,7,0.9556651146651801
Water-bilayer-K-2_val_0.tar,17,8,0.9635283507115457
Water-bilayer-K-2_val_0.tar,17,9,0.9619667154607069
Water-bilayer-K-2_val_0.tar,17,10,0.9588788422203598
Water-bilayer-K-2_val_0.tar,17,11,0.9605608594976502
Water-bilayer-K-2_val_0.tar,17,12,0.9604723835696982
Water-bilayer-K-2_val_0.tar,17,13,0.9546841238584025
Water-bilayer-K-2_val_0.tar,17,14,0.937946111841939
Water-bilayer-K-2_val_1.tar,18,0,0.9665473773618067
Water-bilayer-K-2_val_1.tar,18,1,0.9679872635080393
Water-bilayer-K-2_val_1.tar,18,2,0.9601913360204513
Water-bilayer-K-2_val_1.tar,18,3,0.8414361936037507
Water-bilayer-K-2_val_1.tar,18,4,0.3897424176845759
Water-bilayer-K-2_val_1.tar,18,5,0.38318312157233403
Water-bilayer-K-2_val_1.tar,18,6,0.3950147507131929
Water-bilayer-K-2_val_1.tar,18,7,0.46209271651905454
Water-bilayer-K-2_val_1.tar,18,8,0.5492057162067356
Water-bilayer-K-2_val_1.tar,18,9,0.5897462181285082
Water-bilayer-K-2_val_1.tar,18,10,0.5832235430159465
Water-bilayer-K-2_val_1.tar,18,11,0.5575415800470531
Water-bilayer-K-2_val_1.tar,18,12,0.7361079896198097
Water-bilayer-K-2_val_1.tar,18,13,0.8235847028988592
Water-bilayer-K-2_val_1.tar,18,14,0.8115004483593045
Water-bilayer-K-2_val_1.tar,19,0,0.557019367368359
Water-bilayer-K-2_val_1.tar,19,1,0.5734906566697477
Water-bilayer-K-2_val_1.tar,19,2,0.6146814640019868
Water-bilayer-K-2_val_1.tar,19,3,0.7391525298386077
Water-bilayer-K-2_val_1.tar,19,4,0.9227269737507939
Water-bilayer-K-2_val_1.tar,19,5,0.24113260476005494
Water-bilayer-K-2_val_1.tar,19,6,0.17593310345832497
Water-bilayer-K-2_val_1.tar,19,7,0.19723118317553856
Water-bilayer-K-2_val_1.tar,19,8,0.21168946538711603
Water-bilayer-K-2_val_1.tar,19,9,0.22508846031418625
Water-bilayer-K-2_val_1.tar,19,10,0.2323058374948287
Water-bilayer-K-2_val_1.tar,19,11,0.2484442576161829
Water-bilayer-K-2_val_1.tar,19,12,0.31634054729989075
Water-bilayer-K-2_val_1.tar,19,13,0.571507695654916
Water-bilayer-K-2_val_1.tar,19,14,0.924925388289331
Water-bilayer-K-2_val_1.tar,20,0,0.6460152312102085
Water-bilayer-K-2_val_1.tar,20,1,0.6553957434345868
Water-bilayer-K-2_val_1.tar,20,2,0.6874336520957705
Water-bilayer-K-2_val_1.tar,20,3,0.8562650733243498
Water-bilayer-K-2_val_1.tar,20,4,0.937758838624517
Water-bilayer-K-2_val_1.tar,20,5,0.3853019580969817
Water-bilayer-K-2_val_1.tar,20,6,0.2949526958700147
Water-bilayer-K-2_val_1.tar,20,7,0.2915471453993289
Water-bilayer-K-2_val_1.tar,20,8,0.2640964958821024
Water-bilayer-K-2_val_1.tar,20,9,0.299997357656948
Water-bilayer-K-2_val_1.tar,20,10,0.3300302937311114
Water-bilayer-K-2_val_1.tar,20,11,0.33518995162655546
Water-bilayer-K-2_val_1.tar,20,12,0.33650469101736896
Water-bilayer-K-2_val_1.tar,20,13,0.3980097673104789
Water-bilayer-K-2_val_1.tar,20,14,0.5268115920375479
Water-bilayer-K-2_val_1.tar,21,0,0.9498651515308375
Water-bilayer-K-2_val_1.tar,21,1,0.9381742917605174
Water-bilayer-K-2_val_1.tar,21,2,0.24967061928501605
Water-bilayer-K-2_val_1.tar,21,3,0.17727272743597183
Water-bilayer-K-2_val_1.tar,21,4,0.18111905616216611
Water-bilayer-K-2_val_1.tar,21,5,0.20906141988338126
Water-bilayer-K-2_val_1.tar,21,6,0.2500619395131176
Water-bilayer-K-2_val_1.tar,21,7,0.35573382875182324
Water-bilayer-K-2_val_1.tar,21,8,0.4051193904089075
Water-bilayer-K-2_val_1.tar,21,9,0.41563298647015595
Water-bilayer-K-2_val_1.tar,21,10,0.3967770980870434
Water-bilayer-K-2_val_1.tar,21,11,0.46652630519017335
Water-bilayer-K-2_val_1.tar,21,12,0.5610364219380232
Water-bilayer-K-2_val_1.tar,21,13,0.5991613452629001
Water-bilayer-K-2_val_1.tar,21,14,0.4835703359097339
Water-bilayer-K-2_val_1.tar,22,0,0.8658209232343194
Water-bilayer-K-2_val_1.tar,22,1,0.9009238919811919
Water-bilayer-K-2_val_1.tar,22,2,0.9651921959584082
Water-bilayer-K-2_val_1.tar,22,3,0.9559417332121087
Water-bilayer-K-2_val_1.tar,22,4,0.2754578948327202
Water-bilayer-K-2_val_1.tar,22,5,0.27760668344882244
Water-bilayer-K-2_val_1.tar,22,6,0.32113000856914864
Water-bilayer-K-2_val_1.tar,22,7,0.33044690790704784
Water-bilayer-K-2_val_1.tar,22,8,0.4464441264319653
Water-bilayer-K-2_val_1.tar,22,9,0.4853754919165345
Water-bilayer-K-2_val_1.tar,22,10,0.46266500850326
Water-bilayer-K-2_val_1.tar,22,11,0.5425086960645698
Water-bilayer-K-2_val_1.tar,22,12,0.6034500283470532
Water-bilayer-K-2_val_1.tar,22,13,0.5275960673464248
Water-bilayer-K-2_val_1.tar,22,14,0.41821267230693626
Water-bilayer-K-2_val_1.tar,23,0,0.6216013931149527
Water-bilayer-K-2_val_1.tar,23,1,0.6258237779632873
Water-bilayer-K-2_val_1.tar,23,2,0.6825368970981003
Water-bilayer-K-2_val_1.tar,23,3,0.9649964513972593
Water-bilayer-K-2_val_1.tar,23,4,0.812687375322785
Water-bilayer-K-2_val_1.tar,23,5,0.24181394900042041
Water-bilayer-K-2_val_1.tar,23,6,0.23398521082904986
Water-bilayer-K-2_val_1.tar,23,7,0.3830732494357848
Water-bilayer-K-2_val_1.tar,23,8,0.37718477775080617
Water-bilayer-K-2_val_1.tar,23,9,0.5137468175154977
Water-bilayer-K-2_val_1.tar,23,10,0.5591697298165768
Water-bilayer-K-2_val_1.tar,23,11,0.29444821934846743
Water-bilayer-K-2_val_1.tar,23,12,0.21334994615345276
Water-bilayer-K-2_val_1.tar,23,13,0.2405026482891106
Water-bilayer-K-2_val_1.tar,23,14,0.4437236984522954
Water-bilayer-K-2_val_1.tar,24,0,0.6222858673331092
Water-bilayer-K-2_val_1.tar,24,1,0.6400810105102707
Water-bilayer-K-2_val_1.tar,24,2,0.8059950858262719
Water-bilayer-K-2_val_1.tar,24,3,0.8368099429957983
Water-bilayer-K-2_val_1.tar,24,4,0.17671835563766466
Water-bilayer-K-2_val_1.tar,24,5,0.15057340048418244
Water-bilayer-K-2_val_1.tar,24,6,0.22564583488663242
Water-bilayer-K-2_val_1.tar,24,7,0.33115582616335615
Water-bilayer-K-2_val_1.tar,24,8,0.4276107313257671
Water-bilayer-K-2_val_1.tar,24,9,0.49107063596678147
Water-bilayer-K-2_val_1.tar,24,10,0.5352521298528752
Water-bilayer-K-2_val_1.tar,24,11,0.6171294508467249
Water-bilayer-K-2_val_1.tar,24,12,0.7100340556111315
Water-bilayer-K-2_val_1.tar,24,13,0.784355685000045
Water-bilayer-K-2_val_1.tar,24,14,0.8743950677419154
Water-bilayer-K-2_val_1.tar,25,0,0.5976277414140079
Water-bilayer-K-2_val_1.tar,25,1,0.6318969404132997
Water-bilayer-K-2_val_1.tar,25,2,0.6848855331221975
Water-bilayer-K-2_val_1.tar,25,3,0.9565252991241084
Water-bilayer-K-2_val_1.tar,25,4,0.928958998896072
Water-bilayer-K-2_val_1.tar,25,5,0.37910244684469385
Water-bilayer-K-2_val_1.tar,25,6,0.25800120608443466
Water-bilayer-K-2_val_1.tar,25,7,0.2845782103507764
Water-bilayer-K-2_val_1.tar,25,8,0.2633670605465314
Water-bilayer-K-2_val_1.tar,25,9,0.28418433626659423
Water-bilayer-K-2_val_1.tar,25,10,0.34016667301307935
Water-bilayer-K-2_val_1.tar,25,11,0.46168796162468917
Water-bilayer-K-2_val_1.tar,25,12,0.8073338552790315
Water-bilayer-K-2_val_1.tar,25,13,0.9506661363041549
Water-bilayer-K-2_val_1.tar,25,14,0.970951191722126
Water-bilayer-K-2_val_1.tar,26,0,0.8552693559251502
Water-bilayer-K-2_val_1.tar,26,1,0.877844023961861
Water-bilayer-K-2_val_1.tar,26,2,0.8721416190154392
Water-bilayer-K-2_val_1.tar,26,3,0.8893177213854805
Water-bilayer-K-2_val_1.tar,26,4,0.910430891463446
Water-bilayer-K-2_val_1.tar,26,5,0.9228030107417362
Water-bilayer-K-2_val_1.tar,26,6,0.9567716204464609
Water-bilayer-K-2_val_1.tar,26,7,0.9317226366428876
Water-bilayer-K-2_val_1.tar,26,8,0.9199873698174992
Water-bilayer-K-2_val_1.tar,26,9,0.9222098472323271
Water-bilayer-K-2_val_1.tar,26,10,0.908754168828221
Water-bilayer-K-2_val_1.tar,26,11,0.9040365548589295
Water-bilayer-K-2_val_1.tar,26,12,0.9135544124731461
Water-bilayer-K-2_val_1.tar,26,13,0.9047089031511427
Water-bilayer-K-2_val_1.tar,26,14,0.9075017618681531
Water-bilayer-K-2_val_1.tar,27,0,0.9480212955208414
Water-bilayer-K-2_val_1.tar,27,1,0.9537140045452214
Water-bilayer-K-2_val_1.tar,27,2,0.9522799393897068
Water-bilayer-K-2_val_1.tar,27,3,0.9657055100812524
Water-bilayer-K-2_val_1.tar,27,4,0.9539909880424176
Water-bilayer-K-2_val_1.tar,27,5,0.8993534927688369
Water-bilayer-K-2_val_1.tar,27,6,0.5637996637479863
Water-bilayer-K-2_val_1.tar,27,7,0.38347949632498274
Water-bilayer-K-2_val_1.tar,27,8,0.40657503396296063
Water-bilayer-K-2_val_1.tar,27,9,0.6875056363458938
Water-bilayer-K-2_val_1.tar,27,10,0.9277167614198888
Water-bilayer-K-2_val_1.tar,27,11,0.9513494912183905
Water-bilayer-K-2_val_1.tar,27,12,0.9535019813206769
Water-bilayer-K-2_val_1.tar,27,13,0.9505222785486312
Water-bilayer-K-2_val_1.tar,27,14,0.9383178794386042
Water-bilayer-K-2_val_1.tar,28,0,0.7291028535197981
Water-bilayer-K-2_val_1.tar,28,1,0.10678826394987553
Water-bilayer-K-2_val_1.tar,28,2,0.1771637913728488
Water-bilayer-K-2_val_1.tar,28,3,0.19075797098280217
Water-bilayer-K-2_val_1.tar,28,4,0.2266881650546621
Water-bilayer-K-2_val_1.tar,28,5,0.258594805430016
Water-bilayer-K-2_val_1.tar,28,6,0.2767271753879321
Water-bilayer-K-2_val_1.tar,28,7,0.42451672446638566
Water-bilayer-K-2_val_1.tar,28,8,0.3970610895469957
Water-bilayer-K-2_val_1.tar,28,9,0.33475379720098386
Water-bilayer-K-2_val_1.tar,28,10,0.3645930040685255
Water-bilayer-K-2_val_1.tar,28,11,0.3522668042601679
Water-bilayer-K-2_val_1.tar,28,12,0.3822335430454069
Water-bilayer-K-2_val_1.tar,28,13,0.477895622144614
Water-bilayer-K-2_val_1.tar,28,14,0.6942025165734718
Water-bilayer-K-2_val_1.tar,29,0,0.9595060873526179
Water-bilayer-K-2_val_1.tar,29,1,0.9538065036602319
Water-bilayer-K-2_val_1.tar,29,2,0.9480357948763424
Water-bilayer-K-2_val_1.tar,29,3,0.9346648781989785
Water-bilayer-K-2_val_1.tar,29,4,0.8891260355784789
Water-bilayer-K-2_val_1.tar,29,5,0.6938086448581029
Water-bilayer-K-2_val_1.tar,29,6,0.40289104477126925
Water-bilayer-K-2_val_1.tar,29,7,0.37843436687101634
Water-bilayer-K-2_val_1.tar,29,8,0.4247994211800282
Water-bilayer-K-2_val_1.tar,29,9,0.5420587449205267
Water-bilayer-K-2_val_1.tar,29,10,0.6781037956697147
Water-bilayer-K-2_val_1.tar,29,11,0.8194525752846393
Water-bilayer-K-2_val_1.tar,29,12,0.8826008511295824
Water-bilayer-K-2_val_1.tar,29,13,0.896742262611232
Water-bilayer-K-2_val_1.tar,29,14,0.901665367202656
Water-bilayer-K-2_val_1.tar,30,0,0.9663143802997473
Water-bilayer-K-2_val_1.tar,30,1,0.9671112381850164
Water-bilayer-K-2_val_1.tar,30,2,0.5647635853738546
Water-bilayer-K-2_val_1.tar,30,3,0.25272795217248467
Water-bilayer-K-2_val_1.tar,30,4,0.2240247728764379
Water-bilayer-K-2_val_1.tar,30,5,0.31077622964737006
Water-bilayer-K-2_val_1.tar,30,6,0.3864768201826878
Water-bilayer-K-2_val_1.tar,30,7,0.46337099941171983
Water-bilayer-K-2_val_1.tar,30,8,0.48713178880404523
Water-bilayer-K-2_val_1.tar,30,9,0.441526542531148
Water-bilayer-K-2_val_1.tar,30,10,0.6037037869193862
Water-bilayer-K-2_val_1.tar,30,11,0.7115341663569617
Water-bilayer-K-2_val_1.tar,30,12,0.730760943985507
Water-bilayer-K-2_val_1.tar,30,13,0.8239454606131771
Water-bilayer-K-2_val_1.tar,30,14,0.696437753032389
Water-bilayer-K-2_val_1.tar,31,0,0.5909013124156709
Water-bilayer-K-2_val_1.tar,31,1,0.5932800927048287
Water-bilayer-K-2_val_1.tar,31,2,0.5907518938776818
Water-bilayer-K-2_val_1.tar,31,3,0.6602693881738015
Water-bilayer-K-2_val_1.tar,31,4,0.8622409348701743
Water-bilayer-K-2_val_1.tar,31,5,0.9526496558181152
Water-bilayer-K-2_val_1.tar,31,6,0.6963945249417471
Water-bilayer-K-2_val_1.tar,31,7,0.31742830499229713
Water-bilayer-K-2_val_1.tar,31,8,0.28660379888346854
Water-bilayer-K-2_val_1.tar,31,9,0.29409240623458394
Water-bilayer-K-2_val_1.tar,31,10,0.29415803674718677
Water-bilayer-K-2_val_1.tar,31,11,0.3158604355810568
Water-bilayer-K-2_val_1.tar,31,12,0.4352271306663812
Water-bilayer-K-2_val_1.tar,31,13,0.3119546843449683
Water-bilayer-K-2_val_1.tar,31,14,0.333135305222259
Water-bilayer-K-2_val_1.tar,32,0,0.6859826431769527
Water-bilayer-K-2_val_1.tar,32,1,0.9103607679410082
Water-bilayer-K-2_val_1.tar,32,2,0.2094881458640171
Water-bilayer-K-2_val_1.tar,32,3,0.1924959824176772
Water-bilayer-K-2_val_1.tar,32,4,0.19264399560980308
Water-bilayer-K-2_val_1.tar,32,5,0.2613629868658086
Water-bilayer-K-2_val_1.tar,32,6,0.36076941044400823
Water-bilayer-K-2_val_1.tar,32,7,0.4324279201107998
Water-bilayer-K-2_val_1.tar,32,8,0.5271384999420985
Water-bilayer-K-2_val_1.tar,32,9,0.4754490071717425
Water-bilayer-K-2_val_1.tar,32,10,0.6464448000633614
Water-bilayer-K-2_val_1.tar,32,11,0.7807290956932816
Water-bilayer-K-2_val_1.tar,32,12,0.7349358892088663
Water-bilayer-K-2_val_1.tar,32,13,0.7934569991107333
Water-bilayer-K-2_val_1.tar,32,14,0.8034412940892168
Water-bilayer-K-2_val_1.tar,33,0,0.8993671808357612
Water-bilayer-K-2_val_1.tar,33,1,0.9311920672148934
Water-bilayer-K-2_val_1.tar,33,2,0.9487890451733539
Water-bilayer-K-2_val_1.tar,33,3,0.9673133715569051
Water-bilayer-K-2_val_1.tar,33,4,0.9709693203124315
Water-bilayer-K-2_val_1.tar,33,5,0.9660650435765692
Water-bilayer-K-2_val_1.tar,33,6,0.9379853262944086
Water-bilayer-K-2_val_1.tar,33,7,0.7344982927485566
Water-bilayer-K-2_val_1.tar,33,8,0.3712380277417807
Water-bilayer-K-2_val_1.tar,33,9,0.31536986171310344
Water-bilayer-K-2_val_1.tar,33,10,0.3432223400419671
Water-bilayer-K-2_val_1.tar,33,11,0.40318603749051635
Water-bilayer-K-2_val_1.tar,33,12,0.4980827140901972
Water-bilayer-K-2_val_1.tar,33,13,0.6811196941079815
Water-bilayer-K-2_val_1.tar,33,14,0.844246496230169
Water-bilayer-K-2_val_1.tar,34,0,0.5655623253794586
Water-bilayer-K-2_val_1.tar,34,1,0.560830150369718
Water-bilayer-K-2_val_1.tar,34,2,0.5891003505572687
Water-bilayer-K-2_val_1.tar,34,3,0.5784017026998282
Water-bilayer-K-2_val_1.tar,34,4,0.5768133578176806
Water-bilayer-K-2_val_1.tar,34,5,0.8741582578290594
Water-bilayer-K-2_val_1.tar,34,6,0.9607020168545379
Water-bilayer-K-2_val_1.tar,34,7,0.5736122838755927
Water-bilayer-K-2_val_1.tar,34,8,0.3021963606862529
Water-bilayer-K-2_val_1.tar,34,9,0.27224385861753975
Water-bilayer-K-2_val_1.tar,34,10,0.26439503127136377
Water-bilayer-K-2_val_1.tar,34,11,0.25633572102582763
Water-bilayer-K-2_val_1.tar,34,12,0.27777162411632167
Water-bilayer-K-2_val_1.tar,34,13,0.3176997152451985
Water-bilayer-K-2_val_1.tar,34,14,0.38073526865815077
Water-bilayer-K-2_val_1.tar,35,0,0.9637864101654934
Water-bilayer-K-2_val_1.tar,35,1,0.9674835838960553
Water-bilayer-K-2_val_1.tar,35,2,0.9675365181880758
Water-bilayer-K-2_val_1.tar,35,3,0.966886665733839
Water-bilayer-K-2_val_1.tar,35,4,0.969354393754598
Water-bilayer-K-2_val_1.tar,35,5,0.9696052592314726
Water-bilayer-K-2_val_1.tar,35,6,0.9703261653109665
Water-bilayer-K-2_val_1.tar,35,7,0.9683230637243794
Water-bilayer-K-2_val_1.tar,35,8,0.9641982805954898
Water-bilayer-K-2_val_1.tar,35,9,0.9673878193196033
Water-bilayer-K-2_val_1.tar,35,10,0.9687078105774272
Water-bilayer-K-2_val_1.tar,35,11,0.9692375688740221
Water-bilayer-K-2_val_1.tar,35,12,0.9617039563270777
Water-bilayer-K-2_val_1.tar,35,13,0.9525176088576872
Water-bilayer-K-2_val_1.tar,35,14,0.9492605897821742
Water-bilayer-K-2_val_2.tar,36,0,0.5650638658821572
Water-bilayer-K-2_val_2.tar,36,1,0.824810560868259
Water-bilayer-K-2_val_2.tar,36,2,0.8551109080577886
Water-bilayer-K-2_val_2.tar,36,3,0.2863406853799334
Water-bilayer-K-2_val_2.tar,36,4,0.1725597589640578
Water-bilayer-K-2_val_2.tar,36,5,0.26895459660386506
Water-bilayer-K-2_val_2.tar,36,6,0.3474954281069211
Water-bilayer-K-2_val_2.tar,36,7,0.46859324844042144
Water-bilayer-K-2_val_2.tar,36,8,0.6395355645624369
Water-bilayer-K-2_val_2.tar,36,9,0.7551636156780493
Water-bilayer-K-2_val_2.tar,36,10,0.8188030636320895
Water-bilayer-K-2_val_2.tar,36,11,0.8368685251981443
Water-bilayer-K-2_val_2.tar,36,12,0.7979208646824754
Water-bilayer-K-2_val_2.tar,36,13,0.7702358868279612
Water-bilayer-K-2_val_2.tar,36,14,0.7841687950429173
Water-bilayer-K-2_val_2.tar,37,0,0.9716172184601898
Water-bilayer-K-2_val_2.tar,37,1,0.9656064944297441
Water-bilayer-K-2_val_2.tar,37,2,0.9659207630434405
Water-bilayer-K-2_val_2.tar,37,3,0.33801334815200434
Water-bilayer-K-2_val_2.tar,37,4,0.26977742365861335
Water-bilayer-K-2_val_2.tar,37,5,0.28413935405919644
Water-bilayer-K-2_val_2.tar,37,6,0.3739901196197678
Water-bilayer-K-2_val_2.tar,37,7,0.4923210767664583
Water-bilayer-K-2_val_2.tar,37,8,0.5380399359464794
Water-bilayer-K-2_val_2.tar,37,9,0.5264685394751942
Water-bilayer-K-2_val_2.tar,37,10,0.5145627468300764
Water-bilayer-K-2_val_2.tar,37,11,0.5470977388899572
Water-bilayer-K-2_val_2.tar,37,12,0.5563902276985333
Water-bilayer-K-2_val_2.tar,37,13,0.532565276198829
Water-bilayer-K-2_val_2.tar,37,14,0.5185800769478646
Water-bilayer-K-2_val_2.tar,38,0,0.5886682484784563
Water-bilayer-K-2_val_2.tar,38,1,0.5882352287310437
Water-bilayer-K-2_val_2.tar,38,2,0.6383796211026348
Water-bilayer-K-2_val_2.tar,38,3,0.7348864243748346
Water-bilayer-K-2_val_2.tar,38,4,0.7880459248005052
Water-bilayer-K-2_val_2.tar,38,5,0.9556756641346844
Water-bilayer-K-2_val_2.tar,38,6,0.9102606708346901
Water-bilayer-K-2_val_2.tar,38,7,0.7480832339270085
Water-bilayer-K-2_val_2.tar,38,8,0.3909917567250975
Water-bilayer-K-2_val_2.tar,38,9,0.36603194945054957
Water-bilayer-K-2_val_2.tar,38,10,0.3593412083616899
Water-bilayer-K-2_val_2.tar,38,11,0.41146736640828663
Water-bilayer-K-2_val_2.tar,38,12,0.48004927343892256
Water-bilayer-K-2_val_2.tar,38,13,0.5435422551870838
Water-bilayer-K-2_val_2.tar,38,14,0.5715757372175232
Water-bilayer-K-2_val_2.tar,39,0,0.8619355458575186
Water-bilayer-K-2_val_2.tar,39,1,0.9011185901737826
Water-bilayer-K-2_val_2.tar,39,2,0.9381315649103511
Water-bilayer-K-2_val_2.tar,39,3,0.9557328906662005
Water-bilayer-K-2_val_2.tar,39,4,0.9502409458084536
Water-bilayer-K-2_val_2.tar,39,5,0.44168069327116766
Water-bilayer-K-2_val_2.tar,39,6,0.1865416484732165
Water-bilayer-K-2_val_2.tar,39,7,0.16392972102997125
Water-bilayer-K-2_val_2.tar,39,8,0.18288402127187148
Water-bilayer-K-2_val_2.tar,39,9,0.25287880575405797
Water-bilayer-K-2_val_2.tar,39,10,0.6793536504769981
Water-bilayer-K-2_val_2.tar,39,11,0.47350699580597305
Water-bilayer-K-2_val_2.tar,39,12,0.4200179958736254
Water-bilayer-K-2_val_2.tar,39,13,0.43574937781769413
Water-bilayer-K-2_val_2.tar,39,14,0.4638170666259622
Water-bilayer-K-2_val_2.tar,40,0,0.865071746496584
Water-bilayer-K-2_val_2.tar,40,1,0.16891623612026085
Water-bilayer-K-2_val_2.tar,40,2,0.17377612658373887
Water-bilayer-K-2_val_2.tar,40,3,0.3289586355997993
Water-bilayer-K-2_val_2.tar,40,4,0.3307803065665877
Water-bilayer-K-2_val_2.tar,40,5,0.34935124401137685
Water-bilayer-K-2_val_2.tar,40,6,0.4306794340067847
Water-bilayer-K-2_val_2.tar,40,7,0.4761465577128764
Water-bilayer-K-2_val_2.tar,40,8,0.46257062386802483
Water-bilayer-K-2_val_2.tar,40,9,0.4558028066808684
Water-bilayer-K-2_val_2.tar,40,10,0.4616529257739661
Water-bilayer-K-2_val_2.tar,40,11,0.5172422136442956
Water-bilayer-K-2_val_2.tar,40,12,0.5954759535073337
Water-bilayer-K-2_val_2.tar,40,13,0.5734643608594985
Water-bilayer-K-2_val_2.tar,40,14,0.6613356013577248
Water-bilayer-K-2_val_2.tar,41,0,0.8735557256602959
Water-bilayer-K-2_val_2.tar,41,1,0.9359003992583109
Water-bilayer-K-2_val_2.tar,41,2,0.9637814235899296
Water-bilayer-K-2_val_2.tar,41,3,0.9496486759486737
Water-bilayer-K-2_val_2.tar,41,4,0.7407126441989694
Water-bilayer-K-2_val_2.tar,41,5,0.3545511687448434
Water-bilayer-K-2_val_2.tar,41,6,0.32893697615246087
Water-bilayer-K-2_val_2.tar,41,7,0.3691142841368628
Water-bilayer-K-2_val_2.tar,41,8,0.4078846953300952
Water-bilayer-K-2_val_2.tar,41,9,0.4926367862170604
Water-bilayer-K-2_val_2.tar,41,10,0.5743910343873332
Water-bilayer-K-2_val_2.tar,41,11,0.7001416475057364
Water-bilayer-K-2_val_2.tar,41,12,0.877361015958221
Water-bilayer-K-2_val_2.tar,41,13,0.9222725944496335
Water-bilayer-K-2_val_2.tar,41,14,0.9268956919973742
Water-bilayer-K-2_val_2.tar,42,0,0.8721390444923353
Water-bilayer-K-2_val_2.tar,42,1,0.9261952320155373
Water-bilayer-K-2_val_2.tar,42,2,0.9386072904029545
Water-bilayer-K-2_val_2.tar,42,3,0.9475162103891024
Water-bilayer-K-2_val_2.tar,42,4,0.9632993267575043
Water-bilayer-K-2_val_2.tar,42,5,0.914512978438035
Water-bilayer-K-2_val_2.tar,42,6,0.8513062262845049
Water-bilayer-K-2_val_2.tar,42,7,0.5233144999515897
Water-bilayer-K-2_val_2.tar,42,8,0.478572561383712
Water-bilayer-K-2_val_2.tar,42,9,0.49266026201853436
Water-bilayer-K-2_val_2.tar,42,10,0.5292359023488893
Water-bilayer-K-2_val_2.tar,42,11,0.5911284646907335
Water-bilayer-K-2_val_2.tar,42,12,0.7590985594769515
Water-bilayer-K-2_val_2.tar,42,13,0.8768575601485818
Water-bilayer-K-2_val_2.tar,42,14,0.9352234706429644
Water-bilayer-K-2_val_2.tar,43,0,0.6059040372908462
Water-bilayer-K-2_val_2.tar,43,1,0.7135332505204659
Water-bilayer-K-2_val_2.tar,43,2,0.7881665928518675
Water-bilayer-K-2_val_2.tar,43,3,0.8361970184795389
Water-bilayer-K-2_val_2.tar,43,4,0.9605664048083674
Water-bilayer-K-2_val_2.tar,43,5,0.8526906829734412
Water-bilayer-K-2_val_2.tar,43,6,0.2997142312700805
Water-bilayer-K-2_val_2.tar,43,7,0.21102231867375706
Water-bilayer-K-2_val_2.tar,43,8,0.21691575848237293
Water-bilayer-K-2_val_2.tar,43,9,0.25366528232248564
Water-bilayer-K-2_val_2.tar,43,10,0.35659498382356236
Water-bilayer-K-2_val_2.tar,43,11,0.5036956760070803
Water-bilayer-K-2_val_2.tar,43,12,0.6242989665666616
Water-bilayer-K-2_val_2.tar,43,13,0.7198974719095373
Water-bilayer-K-2_val_2.tar,43,14,0.7665971495591775
