tar_file,sample_id,slice_idx,gssim
Water-bilayer-K-3_val_1.tar,29,2,0.03744896209982147
Water-bilayer-K-3_val_1.tar,29,3,0.03761079231353894
Water-bilayer-K-3_val_1.tar,29,4,0.04110960514584035
Water-bilayer-K-3_val_1.tar,29,5,0.15499798474640114
Water-bilayer-K-3_val_1.tar,29,6,0.2296741158542658
Water-bilayer-K-3_val_1.tar,29,7,0.02506954192362385
Water-bilayer-K-3_val_1.tar,29,8,0.026374072407784582
Water-bilayer-K-3_val_1.tar,29,9,0.015560351824764472
Water-bilayer-K-3_val_1.tar,29,10,0.013984805133766725
Water-bilayer-K-3_val_1.tar,29,11,0.019073341628288387
Water-bilayer-K-3_val_1.tar,29,12,0.022827650111989034
Water-bilayer-K-3_val_1.tar,29,13,0.034181655223113644
Water-bilayer-K-3_val_1.tar,29,14,0.038557183923766294
Water-bilayer-K-3_val_1.tar,30,0,0.26243738506292197
Water-bilayer-K-3_val_1.tar,30,1,0.508375844214201
Water-bilayer-K-3_val_1.tar,30,2,0.5194693834873184
Water-bilayer-K-3_val_1.tar,30,3,0.5602481875771852
Water-bilayer-K-3_val_1.tar,30,4,0.29677803174550466
Water-bilayer-K-3_val_1.tar,30,5,0.0593504538895715
Water-bilayer-K-3_val_1.tar,30,6,0.031076121897860774
Water-bilayer-K-3_val_1.tar,30,7,0.031525955952395275
Water-bilayer-K-3_val_1.tar,30,8,0.041209459309754004
Water-bilayer-K-3_val_1.tar,30,9,0.03483814036127859
Water-bilayer-K-3_val_1.tar,30,10,0.05433953029351582
Water-bilayer-K-3_val_1.tar,30,11,0.10546585825693516
Water-bilayer-K-3_val_1.tar,30,12,0.1518926775277611
Water-bilayer-K-3_val_1.tar,30,13,0.19646856219879102
Water-bilayer-K-3_val_1.tar,30,14,0.3148069358508764
Water-bilayer-K-3_val_1.tar,31,0,0.06019854676139712
Water-bilayer-K-3_val_1.tar,31,1,0.5227059702107738
Water-bilayer-K-3_val_1.tar,31,2,0.008017154796160744
Water-bilayer-K-3_val_1.tar,31,3,0.008064739705299546
Water-bilayer-K-3_val_1.tar,31,4,0.006355293173560046
Water-bilayer-K-3_val_1.tar,31,5,0.010089993504097283
Water-bilayer-K-3_val_1.tar,31,6,0.009475530527404425
Water-bilayer-K-3_val_1.tar,31,7,0.006968787028599908
Water-bilayer-K-3_val_1.tar,31,8,0.03727352689230293
Water-bilayer-K-3_val_1.tar,31,9,0.19897268409517307
Water-bilayer-K-3_val_1.tar,31,10,0.3701422039831863
Water-bilayer-K-3_val_1.tar,31,11,0.5204316843107323
Water-bilayer-K-3_val_1.tar,31,12,0.07263392344949958
Water-bilayer-K-3_val_1.tar,31,13,0.011938729897739154
Water-bilayer-K-3_val_1.tar,31,14,0.034510105778754845
Water-bilayer-K-3_val_1.tar,32,0,0.28486017669562447
Water-bilayer-K-3_val_1.tar,32,1,0.35328961641210366
Water-bilayer-K-3_val_1.tar,32,2,0.4390267059474173
Water-bilayer-K-3_val_1.tar,32,3,0.5033649615421546
Water-bilayer-K-3_val_1.tar,32,4,0.4550874695624968
Water-bilayer-K-3_val_1.tar,32,5,0.3104001087442046
Water-bilayer-K-3_val_1.tar,32,6,0.10876748094833613
Water-bilayer-K-3_val_1.tar,32,7,0.11407337545936466
Water-bilayer-K-3_val_1.tar,32,8,0.1041033755222793
Water-bilayer-K-3_val_1.tar,32,9,0.10491418177587622
Water-bilayer-K-3_val_1.tar,32,10,0.11957221849715327
Water-bilayer-K-3_val_1.tar,32,11,0.1697143353877178
Water-bilayer-K-3_val_1.tar,32,12,0.24514765381452672
Water-bilayer-K-3_val_1.tar,32,13,0.318095311425742
Water-bilayer-K-3_val_1.tar,32,14,0.3958485836251646
Water-bilayer-K-3_val_1.tar,33,0,0.14816324479335574
Water-bilayer-K-3_val_1.tar,33,1,0.4314251483647424
Water-bilayer-K-3_val_1.tar,33,2,0.018994432047832445
Water-bilayer-K-3_val_1.tar,33,3,0.011668446257116473
Water-bilayer-K-3_val_1.tar,33,4,0.007405125844661299
Water-bilayer-K-3_val_1.tar,33,5,0.03436503793352884
Water-bilayer-K-3_val_1.tar,33,6,0.0721966434849117
Water-bilayer-K-3_val_1.tar,33,7,0.09288770965345976
Water-bilayer-K-3_val_1.tar,33,8,0.1754388264257043
Water-bilayer-K-3_val_1.tar,33,9,0.20923918755815268
Water-bilayer-K-3_val_1.tar,33,10,0.2770914478340423
Water-bilayer-K-3_val_1.tar,33,11,0.32826290124251356
Water-bilayer-K-3_val_1.tar,33,12,0.25370710856182954
Water-bilayer-K-3_val_1.tar,33,13,0.2950389433241617
Water-bilayer-K-3_val_1.tar,33,14,0.3023440367248435
Water-bilayer-K-3_val_1.tar,34,0,0.03299805406512074
Water-bilayer-K-3_val_1.tar,34,1,0.03893489879711837
Water-bilayer-K-3_val_1.tar,34,2,0.04375958280298013
Water-bilayer-K-3_val_1.tar,34,3,0.07886061984547396
Water-bilayer-K-3_val_1.tar,34,4,0.4091697950315144
Water-bilayer-K-3_val_1.tar,34,5,0.4356357612717431
Water-bilayer-K-3_val_1.tar,34,6,0.307421112783813
Water-bilayer-K-3_val_1.tar,34,7,0.15921760588752526
Water-bilayer-K-3_val_1.tar,34,8,0.053486211315288745
Water-bilayer-K-3_val_1.tar,34,9,0.027139820140206057
Water-bilayer-K-3_val_1.tar,34,10,0.025429976179804737
Water-bilayer-K-3_val_1.tar,34,11,0.029170351959286085
Water-bilayer-K-3_val_1.tar,34,12,0.04061588120119186
Water-bilayer-K-3_val_1.tar,34,13,0.07478602635817437
Water-bilayer-K-3_val_1.tar,34,14,0.18957765400728294
Water-bilayer-K-3_val_1.tar,35,0,0.1547130833735141
Water-bilayer-K-3_val_1.tar,35,1,0.15590383373768274
Water-bilayer-K-3_val_1.tar,35,2,0.24895944372383622
Water-bilayer-K-3_val_1.tar,35,3,0.32008544906891556
Water-bilayer-K-3_val_1.tar,35,4,0.3343946793908139
Water-bilayer-K-3_val_1.tar,35,5,0.3414610716358548
Water-bilayer-K-3_val_1.tar,35,6,0.4130362372247691
Water-bilayer-K-3_val_1.tar,35,7,0.42763146198102947
Water-bilayer-K-3_val_1.tar,35,8,0.4339450671933324
Water-bilayer-K-3_val_1.tar,35,9,0.4113337183369972
Water-bilayer-K-3_val_1.tar,35,10,0.3798372281849486
Water-bilayer-K-3_val_1.tar,35,11,0.43898407440944487
Water-bilayer-K-3_val_1.tar,35,12,0.489306444155324
Water-bilayer-K-3_val_1.tar,35,13,0.37823574232513274
Water-bilayer-K-3_val_1.tar,35,14,0.31830731340508756
Water-bilayer-K-3_val_2.tar,36,0,0.3028581201358127
Water-bilayer-K-3_val_2.tar,36,1,0.4248523089756639
Water-bilayer-K-3_val_2.tar,36,2,0.3473163323168277
Water-bilayer-K-3_val_2.tar,36,3,0.4487326214204742
Water-bilayer-K-3_val_2.tar,36,4,0.016954799686598125
Water-bilayer-K-3_val_2.tar,36,5,0.0064135268345998355
Water-bilayer-K-3_val_2.tar,36,6,0.006323005372176433
Water-bilayer-K-3_val_2.tar,36,7,0.03951138610124476
Water-bilayer-K-3_val_2.tar,36,8,0.05282858132930199
Water-bilayer-K-3_val_2.tar,36,9,0.08160647861427489
Water-bilayer-K-3_val_2.tar,36,10,0.07254266440627102
Water-bilayer-K-3_val_2.tar,36,11,0.0791417919346184
Water-bilayer-K-3_val_2.tar,36,12,0.11834188852209448
Water-bilayer-K-3_val_2.tar,36,13,0.12765278528193869
Water-bilayer-K-3_val_2.tar,36,14,0.09058211087480364
Water-bilayer-K-3_val_2.tar,37,0,0.07364468432858509
Water-bilayer-K-3_val_2.tar,37,1,0.05255000248189473
Water-bilayer-K-3_val_2.tar,37,2,0.03364259843197756
Water-bilayer-K-3_val_2.tar,37,3,0.03303396449181927
Water-bilayer-K-3_val_2.tar,37,4,0.036369403323917304
Water-bilayer-K-3_val_2.tar,37,5,0.32967794669555883
Water-bilayer-K-3_val_2.tar,37,6,0.15610337162359295
Water-bilayer-K-3_val_2.tar,37,7,0.033234468689634006
Water-bilayer-K-3_val_2.tar,37,8,0.019400255227397266
Water-bilayer-K-3_val_2.tar,37,9,0.020166767797578665
Water-bilayer-K-3_val_2.tar,37,10,0.0145889978718055
Water-bilayer-K-3_val_2.tar,37,11,0.02047215405153927
Water-bilayer-K-3_val_2.tar,37,12,0.03856172614367139
Water-bilayer-K-3_val_2.tar,37,13,0.043543129670097644
Water-bilayer-K-3_val_2.tar,37,14,0.06874843612227316
Water-bilayer-K-3_val_2.tar,38,0,0.0530654723021034
Water-bilayer-K-3_val_2.tar,38,1,0.04988387018794086
Water-bilayer-K-3_val_2.tar,38,2,0.03519542166287849
Water-bilayer-K-3_val_2.tar,38,3,0.05431891449270561
Water-bilayer-K-3_val_2.tar,38,4,0.04478792605928124
Water-bilayer-K-3_val_2.tar,38,5,0.1798803564648785
Water-bilayer-K-3_val_2.tar,38,6,0.44634044532978145
Water-bilayer-K-3_val_2.tar,38,7,0.5388229878467383
Water-bilayer-K-3_val_2.tar,38,8,0.4370892618782145
Water-bilayer-K-3_val_2.tar,38,9,0.234395063210856
Water-bilayer-K-3_val_2.tar,38,10,0.08579821238797478
Water-bilayer-K-3_val_2.tar,38,11,0.03284378542068308
Water-bilayer-K-3_val_2.tar,38,12,0.08616926141914982
Water-bilayer-K-3_val_2.tar,38,13,0.09853046615950012
Water-bilayer-K-3_val_2.tar,38,14,0.07512469190154039
Water-bilayer-K-3_val_2.tar,39,0,0.19502236861604155
Water-bilayer-K-3_val_2.tar,39,1,0.2459892706330774
Water-bilayer-K-3_val_2.tar,39,2,0.5163252485108305
Water-bilayer-K-3_val_2.tar,39,3,0.554313643421184
Water-bilayer-K-3_val_2.tar,39,4,0.11978541843484893
Water-bilayer-K-3_val_2.tar,39,5,0.008073474692906157
Water-bilayer-K-3_val_2.tar,39,6,0.00896369124201042
Water-bilayer-K-3_val_2.tar,39,7,0.009514803590384308
Water-bilayer-K-3_val_2.tar,39,8,0.010834358074423352
Water-bilayer-K-3_val_2.tar,39,9,0.03417291571359336
Water-bilayer-K-3_val_2.tar,39,10,0.14218764469627215
Water-bilayer-K-3_val_2.tar,39,11,0.18565714274964765
Water-bilayer-K-3_val_2.tar,39,12,0.13162888776007492
Water-bilayer-K-3_val_2.tar,39,13,0.08911419258730356
Water-bilayer-K-3_val_2.tar,39,14,0.12241144748194746
Water-bilayer-K-3_val_2.tar,40,0,0.26249638799264785
Water-bilayer-K-3_val_2.tar,40,1,0.4202156590065754
Water-bilayer-K-3_val_2.tar,40,2,0.37335188188748547
Water-bilayer-K-3_val_2.tar,40,3,0.01071591406977675
Water-bilayer-K-3_val_2.tar,40,4,0.008222669149975655
Water-bilayer-K-3_val_2.tar,40,5,0.008043878361294388
Water-bilayer-K-3_val_2.tar,40,6,0.007894541050116412
Water-bilayer-K-3_val_2.tar,40,7,0.010430560350703662
Water-bilayer-K-3_val_2.tar,40,8,0.021918927152795434
Water-bilayer-K-3_val_2.tar,40,9,0.05183857649488437
Water-bilayer-K-3_val_2.tar,40,10,0.10632458453643998
Water-bilayer-K-3_val_2.tar,40,11,0.13122868726918457
Water-bilayer-K-3_val_2.tar,40,12,0.09881793775524847
Water-bilayer-K-3_val_2.tar,40,13,0.15570913684937046
Water-bilayer-K-3_val_2.tar,40,14,0.08683409098366393
Water-bilayer-K-3_val_2.tar,41,0,0.041007246555258774
Water-bilayer-K-3_val_2.tar,41,1,0.032543228395600955
Water-bilayer-K-3_val_2.tar,41,2,0.04187849756781096
Water-bilayer-K-3_val_2.tar,41,3,0.050718250950007954
Water-bilayer-K-3_val_2.tar,41,4,0.3470676737631478
Water-bilayer-K-3_val_2.tar,41,5,0.05914912980347262
Water-bilayer-K-3_val_2.tar,41,6,0.020621754760109835
Water-bilayer-K-3_val_2.tar,41,7,0.0169344745733093
Water-bilayer-K-3_val_2.tar,41,8,0.0141707721930861
Water-bilayer-K-3_val_2.tar,41,9,0.017187210194113872
Water-bilayer-K-3_val_2.tar,41,10,0.019897481548031094
Water-bilayer-K-3_val_2.tar,41,11,0.023325500203896614
Water-bilayer-K-3_val_2.tar,41,12,0.025277722015738337
Water-bilayer-K-3_val_2.tar,41,13,0.03133956322437405
Water-bilayer-K-3_val_2.tar,41,14,0.06121718544896666
Water-bilayer-K-3_val_2.tar,42,0,0.28105431337022924
Water-bilayer-K-3_val_2.tar,42,1,0.3611702491124188
Water-bilayer-K-3_val_2.tar,42,2,0.3742605708026887
Water-bilayer-K-3_val_2.tar,42,3,0.5565650590730707
Water-bilayer-K-3_val_2.tar,42,4,0.09978477283838416
Water-bilayer-K-3_val_2.tar,42,5,0.009746360330325832
Water-bilayer-K-3_val_2.tar,42,6,0.027574643875138152
Water-bilayer-K-3_val_2.tar,42,7,0.12211936479812857
Water-bilayer-K-3_val_2.tar,42,8,0.0961704769803444
Water-bilayer-K-3_val_2.tar,42,9,0.07746419332324571
Water-bilayer-K-3_val_2.tar,42,10,0.10355383869620917
Water-bilayer-K-3_val_2.tar,42,11,0.33709024256676823
Water-bilayer-K-3_val_2.tar,42,12,0.6563466035978202
Water-bilayer-K-3_val_2.tar,42,13,0.5949164352640419
Water-bilayer-K-3_val_2.tar,42,14,0.49035547058202655
Water-bilayer-K-3_val_2.tar,43,0,0.027601329027982895
Water-bilayer-K-3_val_2.tar,43,1,0.053775595111961484
Water-bilayer-K-3_val_2.tar,43,2,0.12175646781044365
Water-bilayer-K-3_val_2.tar,43,3,0.1785271335245631
Water-bilayer-K-3_val_2.tar,43,4,0.3734370481037793
Water-bilayer-K-3_val_2.tar,43,5,0.42049789278962585
Water-bilayer-K-3_val_2.tar,43,6,0.010724134531921841
Water-bilayer-K-3_val_2.tar,43,7,0.008720628371192777
Water-bilayer-K-3_val_2.tar,43,8,0.010599768144025586
Water-bilayer-K-3_val_2.tar,43,9,0.008722855451887526
Water-bilayer-K-3_val_2.tar,43,10,0.04610524147174576
Water-bilayer-K-3_val_2.tar,43,11,0.08411093329050143
Water-bilayer-K-3_val_2.tar,43,12,0.08944076604245077
Water-bilayer-K-3_val_2.tar,43,13,0.0593826857954126
Water-bilayer-K-3_val_2.tar,43,14,0.0309549337358788
Water-bilayer-K-3_val_2.tar,44,0,0.07030308371422479
Water-bilayer-K-3_val_2.tar,44,1,0.1604982717844895
Water-bilayer-K-3_val_2.tar,44,2,0.290174964331806
Water-bilayer-K-3_val_2.tar,44,3,0.24840315799873988
Water-bilayer-K-3_val_2.tar,44,4,0.3900801494527064
Water-bilayer-K-3_val_2.tar,44,5,0.31867682877309866
Water-bilayer-K-3_val_2.tar,44,6,0.012591425693767042
Water-bilayer-K-3_val_2.tar,44,7,0.010709278928585394
Water-bilayer-K-3_val_2.tar,44,8,0.007033547600672957
Water-bilayer-K-3_val_2.tar,44,9,0.009495599565363905
Water-bilayer-K-3_val_2.tar,44,10,0.013559099414111401
Water-bilayer-K-3_val_2.tar,44,11,0.010727289483056048
Water-bilayer-K-3_val_2.tar,44,12,0.015793306607906937
Water-bilayer-K-3_val_2.tar,44,13,0.07699200869957352
Water-bilayer-K-3_val_2.tar,44,14,0.18221449908089016
Water-bilayer-K-3_val_2.tar,45,0,0.03761090346689119
Water-bilayer-K-3_val_2.tar,45,1,0.049318771543006124
Water-bilayer-K-3_val_2.tar,45,2,0.039370559645666395
Water-bilayer-K-3_val_2.tar,45,3,0.21584460410154127
Water-bilayer-K-3_val_2.tar,45,4,0.3705637405027652
Water-bilayer-K-3_val_2.tar,45,5,0.008180985056783475
Water-bilayer-K-3_val_2.tar,45,6,0.007005046545254589
Water-bilayer-K-3_val_2.tar,45,7,0.007050849053171643
Water-bilayer-K-3_val_2.tar,45,8,0.011099382555129152
Water-bilayer-K-3_val_2.tar,45,9,0.006883524277769756
Water-bilayer-K-3_val_2.tar,45,10,0.01214171940101638
Water-bilayer-K-3_val_2.tar,45,11,0.013221328091484203
Water-bilayer-K-3_val_2.tar,45,12,0.02264058338643718
Water-bilayer-K-3_val_2.tar,45,13,0.03539519721829363
Water-bilayer-K-3_val_2.tar,45,14,0.04896551334572557
Water-bilayer-K-3_val_2.tar,46,0,0.1963176451593069
Water-bilayer-K-3_val_2.tar,46,1,0.4563152558294044
Water-bilayer-K-3_val_2.tar,46,2,0.3172737385999296
Water-bilayer-K-3_val_2.tar,46,3,0.020279728315863287
Water-bilayer-K-3_val_2.tar,46,4,0.008238230302009927
Water-bilayer-K-3_val_2.tar,46,5,0.004207296162566558
Water-bilayer-K-3_val_2.tar,46,6,0.009046962696034212
Water-bilayer-K-3_val_2.tar,46,7,0.022113878808459345
Water-bilayer-K-3_val_2.tar,46,8,0.21004528698977581
Water-bilayer-K-3_val_2.tar,46,9,0.17942620811303928
Water-bilayer-K-3_val_2.tar,46,10,0.12786650373082162
Water-bilayer-K-3_val_2.tar,46,11,0.06491613785022762
Water-bilayer-K-3_val_2.tar,46,12,0.0397266569711537
Water-bilayer-K-3_val_2.tar,46,13,0.05992569986974503
Water-bilayer-K-3_val_2.tar,46,14,0.11480526333219623
Water-bilayer-K-3_val_2.tar,47,0,0.1831673507973095
Water-bilayer-K-3_val_2.tar,47,1,0.220554827536133
Water-bilayer-K-3_val_2.tar,47,2,0.29492101553416133
Water-bilayer-K-3_val_2.tar,47,3,0.404223515394727
Water-bilayer-K-3_val_2.tar,47,4,0.49187063322458835
Water-bilayer-K-3_val_2.tar,47,5,0.49401715207096053
Water-bilayer-K-3_val_2.tar,47,6,0.5685808048661121
Water-bilayer-K-3_val_2.tar,47,7,0.5561067272125619
Water-bilayer-K-3_val_2.tar,47,8,0.5011414117465645
Water-bilayer-K-3_val_2.tar,47,9,0.46644697186059975
Water-bilayer-K-3_val_2.tar,47,10,0.45216006879763004
Water-bilayer-K-3_val_2.tar,47,11,0.4977330862247302
Water-bilayer-K-3_val_2.tar,47,12,0.4531351047658979
Water-bilayer-K-3_val_2.tar,47,13,0.3715632202796916
Water-bilayer-K-3_val_2.tar,47,14,0.33226380431623975
Water-bilayer-K-3_val_2.tar,48,0,0.08033887312645799
Water-bilayer-K-3_val_2.tar,48,1,0.10769788637882115
Water-bilayer-K-3_val_2.tar,48,2,0.27776606375428925
Water-bilayer-K-3_val_2.tar,48,3,0.3860088367818324
Water-bilayer-K-3_val_2.tar,48,4,0.08485328892652469
Water-bilayer-K-3_val_2.tar,48,5,0.01002287499202682
Water-bilayer-K-3_val_2.tar,48,6,0.01022409057538284
Water-bilayer-K-3_val_2.tar,48,7,0.01057215136037893
Water-bilayer-K-3_val_2.tar,48,8,0.017442250393580643
Water-bilayer-K-3_val_2.tar,48,9,0.019744582618387407
Water-bilayer-K-3_val_2.tar,48,10,0.025632256103625996
Water-bilayer-K-3_val_2.tar,48,11,0.07600122029453588
Water-bilayer-K-3_val_2.tar,48,12,0.20325021494480494
Water-bilayer-K-3_val_2.tar,48,13,0.3526492125609914
Water-bilayer-K-3_val_2.tar,48,14,0.5494189986404167
Water-bilayer-K-3_val_2.tar,49,0,0.06590873969065539
Water-bilayer-K-3_val_2.tar,49,1,0.0966287367597973
Water-bilayer-K-3_val_2.tar,49,2,0.11596951667904169
Water-bilayer-K-3_val_2.tar,49,3,0.5028823371996269
Water-bilayer-K-3_val_2.tar,49,4,0.36825028980101315
Water-bilayer-K-3_val_2.tar,49,5,0.2058806010383639
Water-bilayer-K-3_val_2.tar,49,6,0.07826118640406635
Water-bilayer-K-3_val_2.tar,49,7,0.05386522569907619
Water-bilayer-K-3_val_2.tar,49,8,0.06499724062752271
Water-bilayer-K-3_val_2.tar,49,9,0.08056352346707828
Water-bilayer-K-3_val_2.tar,49,10,0.15010717173808574
Water-bilayer-K-3_val_2.tar,49,11,0.28496942947313475
Water-bilayer-K-3_val_2.tar,49,12,0.39226655466157645
Water-bilayer-K-3_val_2.tar,49,13,0.47468573791981855
Water-bilayer-K-3_val_2.tar,49,14,0.5607825544757775
Water-bilayer-K-3_val_2.tar,50,0,0.04252839700295111
Water-bilayer-K-3_val_2.tar,50,1,0.038805772367398586
Water-bilayer-K-3_val_2.tar,50,2,0.03907157513405114
Water-bilayer-K-3_val_2.tar,50,3,0.045819313831795216
Water-bilayer-K-3_val_2.tar,50,4,0.35711442791782644
Water-bilayer-K-3_val_2.tar,50,5,0.38130450929301174
Water-bilayer-K-3_val_2.tar,50,6,0.057460548560218316
Water-bilayer-K-3_val_2.tar,50,7,0.02307655874022231
Water-bilayer-K-3_val_2.tar,50,8,0.019869014954518045
Water-bilayer-K-3_val_2.tar,50,9,0.02328154945490901
Water-bilayer-K-3_val_2.tar,50,10,0.024925497370993532
Water-bilayer-K-3_val_2.tar,50,11,0.06513918696488882
Water-bilayer-K-3_val_2.tar,50,12,0.04479042944577862
Water-bilayer-K-3_val_2.tar,50,13,0.07061435225400874
Water-bilayer-K-3_val_2.tar,50,14,0.1065228118697227
Water-bilayer-K-3_val_2.tar,51,0,0.12336195633712696
Water-bilayer-K-3_val_2.tar,51,1,0.22541601222242075
Water-bilayer-K-3_val_2.tar,51,2,0.497935012693111
Water-bilayer-K-3_val_2.tar,51,3,0.029651003145376612
Water-bilayer-K-3_val_2.tar,51,4,0.015505145892281006
Water-bilayer-K-3_val_2.tar,51,5,0.018365795120842084
Water-bilayer-K-3_val_2.tar,51,6,0.006727865252191617
Water-bilayer-K-3_val_2.tar,51,7,0.007572197131076601
Water-bilayer-K-3_val_2.tar,51,8,0.006108505127685408
Water-bilayer-K-3_val_2.tar,51,9,0.016502819737398894
Water-bilayer-K-3_val_2.tar,51,10,0.05707053354058597
Water-bilayer-K-3_val_2.tar,51,11,0.03701232149889276
Water-bilayer-K-3_val_2.tar,51,12,0.03143807379505777
Water-bilayer-K-3_val_2.tar,51,13,0.04132484908754444
Water-bilayer-K-3_val_2.tar,51,14,0.24494725551825644
Water-bilayer-K-3_val_2.tar,52,0,0.07832721510552842
Water-bilayer-K-3_val_2.tar,52,1,0.1769344899680355
Water-bilayer-K-3_val_2.tar,52,2,0.5300078606003596
Water-bilayer-K-3_val_2.tar,52,3,0.44758482407098604
Water-bilayer-K-3_val_2.tar,52,4,0.0747688113185044
Water-bilayer-K-3_val_2.tar,52,5,0.027001250625793463
Water-bilayer-K-3_val_2.tar,52,6,0.019628519517081472
Water-bilayer-K-3_val_2.tar,52,7,0.020176811258110123
Water-bilayer-K-3_val_2.tar,52,8,0.022295866844111306
Water-bilayer-K-3_val_2.tar,52,9,0.03573885993466769
Water-bilayer-K-3_val_2.tar,52,10,0.0496143556346656
Water-bilayer-K-3_val_2.tar,52,11,0.2365388550179322
Water-bilayer-K-3_val_2.tar,52,12,0.44339544379524426
Water-bilayer-K-3_val_2.tar,52,13,0.534323246128185
Water-bilayer-K-3_val_2.tar,52,14,0.6152353399513281
Water-bilayer-K-3_val_2.tar,53,0,0.04912663150651127
Water-bilayer-K-3_val_2.tar,53,1,0.05778056287539425
Water-bilayer-K-3_val_2.tar,53,2,0.06084520543183684
Water-bilayer-K-3_val_2.tar,53,3,0.07485833034218485
Water-bilayer-K-3_val_2.tar,53,4,0.2768386733307573
Water-bilayer-K-3_val_2.tar,53,5,0.5659951654251796
Water-bilayer-K-3_val_2.tar,53,6,0.11874892053089245
Water-bilayer-K-3_val_2.tar,53,7,0.011074100083979858
Water-bilayer-K-3_val_2.tar,53,8,0.008742690202249076
Water-bilayer-K-3_val_2.tar,53,9,0.014929832533627962
Water-bilayer-K-3_val_2.tar,53,10,0.019655356961599993
Water-bilayer-K-3_val_2.tar,53,11,0.04347250483195081
Water-bilayer-K-3_val_2.tar,53,12,0.09849238737054186
Water-bilayer-K-3_val_2.tar,53,13,0.24648486790675467
Water-bilayer-K-3_val_2.tar,53,14,0.2967541107432927
Water-bilayer-K-3_val_3.tar,54,0,0.0656671308147038
Water-bilayer-K-3_val_3.tar,54,1,0.2706284234736764
Water-bilayer-K-3_val_3.tar,54,2,0.36841355746576515
Water-bilayer-K-3_val_3.tar,54,3,0.014272494827015307
Water-bilayer-K-3_val_3.tar,54,4,0.007294745278305041
Water-bilayer-K-3_val_3.tar,54,5,0.007846740337524086
Water-bilayer-K-3_val_3.tar,54,6,0.011535210599956054
Water-bilayer-K-3_val_3.tar,54,7,0.011104478612778971
Water-bilayer-K-3_val_3.tar,54,8,0.030069332898814773
Water-bilayer-K-3_val_3.tar,54,9,0.13024944249575074
Water-bilayer-K-3_val_3.tar,54,10,0.13831921297556515
Water-bilayer-K-3_val_3.tar,54,11,0.0516113151193649
Water-bilayer-K-3_val_3.tar,54,12,0.04750326515713839
Water-bilayer-K-3_val_3.tar,54,13,0.04462479391894775
Water-bilayer-K-3_val_3.tar,54,14,0.03985932698515117
Water-bilayer-K-3_val_3.tar,55,0,0.2378501116451383
Water-bilayer-K-3_val_3.tar,55,1,0.3114590782430144
Water-bilayer-K-3_val_3.tar,55,2,0.3590598042452635
Water-bilayer-K-3_val_3.tar,55,3,0.4560397955496567
Water-bilayer-K-3_val_3.tar,55,4,0.3576022349573009
Water-bilayer-K-3_val_3.tar,55,5,0.4104086698623167
Water-bilayer-K-3_val_3.tar,55,6,0.41435961826423273
Water-bilayer-K-3_val_3.tar,55,7,0.41539649019190594
Water-bilayer-K-3_val_3.tar,55,8,0.4222625264128561
Water-bilayer-K-3_val_3.tar,55,9,0.43265218307270614
Water-bilayer-K-3_val_3.tar,55,10,0.4295432577590473
Water-bilayer-K-3_val_3.tar,55,11,0.4514971301319929
Water-bilayer-K-3_val_3.tar,55,12,0.4464946431323516
Water-bilayer-K-3_val_3.tar,55,13,0.5360814012311429
Water-bilayer-K-3_val_3.tar,55,14,0.6196571182895567
Water-bilayer-K-3_val_3.tar,56,0,0.05165890137919393
Water-bilayer-K-3_val_3.tar,56,1,0.09114689511147483
Water-bilayer-K-3_val_3.tar,56,2,0.18755561968785756
Water-bilayer-K-3_val_3.tar,56,3,0.26578945433229473
Water-bilayer-K-3_val_3.tar,56,4,0.279133319298021
Water-bilayer-K-3_val_3.tar,56,5,0.48607635311931546
Water-bilayer-K-3_val_3.tar,56,6,0.45357138824243487
Water-bilayer-K-3_val_3.tar,56,7,0.22610794004736995
Water-bilayer-K-3_val_3.tar,56,8,0.053356029254145884
Water-bilayer-K-3_val_3.tar,56,9,0.038716548468557196
Water-bilayer-K-3_val_3.tar,56,10,0.028937728402202618
Water-bilayer-K-3_val_3.tar,56,11,0.03125211178643237
Water-bilayer-K-3_val_3.tar,56,12,0.031436309533547264
Water-bilayer-K-3_val_3.tar,56,13,0.06380239196619128
Water-bilayer-K-3_val_3.tar,56,14,0.1897448345344171
Water-bilayer-K-3_val_3.tar,57,0,0.05439613927220619
Water-bilayer-K-3_val_3.tar,57,1,0.059323849986766555
Water-bilayer-K-3_val_3.tar,57,2,0.0433227445711908
Water-bilayer-K-3_val_3.tar,57,3,0.03297970746524281
Water-bilayer-K-3_val_3.tar,57,4,0.04142410831627765
Water-bilayer-K-3_val_3.tar,57,5,0.1132518131959121
Water-bilayer-K-3_val_3.tar,57,6,0.44818471906829727
Water-bilayer-K-3_val_3.tar,57,7,0.18288227284590863
Water-bilayer-K-3_val_3.tar,57,8,0.0459873498483434
Water-bilayer-K-3_val_3.tar,57,9,0.02941838465488596
Water-bilayer-K-3_val_3.tar,57,10,0.03585718522307227
Water-bilayer-K-3_val_3.tar,57,11,0.031075708790958254
Water-bilayer-K-3_val_3.tar,57,12,0.035465538289032005
Water-bilayer-K-3_val_3.tar,57,13,0.03699151400435897
Water-bilayer-K-3_val_3.tar,57,14,0.05212946926727639
Water-bilayer-K-3_val_3.tar,58,0,0.05114509445131006
Water-bilayer-K-3_val_3.tar,58,1,0.05799577488846842
Water-bilayer-K-3_val_3.tar,58,2,0.050203092736656935
Water-bilayer-K-3_val_3.tar,58,3,0.36795224289536366
